Team ID	Team Name	Deck 1	Deck 2	Deck 3	Deck 4
19317	UA Black	AAECAf0GBpMExAjgrAKX0wKd4gLb6QIMigH3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAf0EBMABvwjZuwKi0wINcbsClQOrBOYElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAa0GAqUJ1goO+ALlBI0I0QryDIK1ArW7Arq7AvC7AtHBAtjBAsrDAsvmAvzqAgA=	AAECAaToAgKvBLnBAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA
20249	LetYourDreamsBeMemes	AAECAf0GBooHzAjgrALPxwKX0wLY5wIM2wa2B8QIm8IC3sQC38QC58sCrs0C+NACiNIC/OUC6OcCAA==	AAECAa0GBJAH4b8CoM4C/OoCDQiNCPIMgrUCursC8LsCysMCmcgCyssCzswCps4Cy+YC1+sCAA==	AAECAf0EBMABvwiP0wKi0wINcbsClQPmBJYF7AWjtgLXtgLrugLZuwKHvQLBwQKYxAIA	AAECAaToAgKvBLnBAg7FA9sDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA
20321	Ram Hammers	AAECAf0EBsABqwS/CIK0Auu6AqLTAgxxuwKVA+YElgXsBaO2Ate2Aoe9AsHBApjEAo/TAgA=	AAECAYO6AgKGwgLD6gIOxAGcAu0CnwOIBdQF4gb4B4YJkrYC+L0C/MEC68ICx9MCAA==	AAECAf0GCKQD2wbhB+CsAsnCAo/HApfTAp3iAguKAfcEtgfexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAaToAgKvwgKGxAIOxQPbA6cF8gWvB6cI06oC2a4C07wCs8ECncICscIC48sC+NICAA==
20610	n-skeleta	AAECAf0EBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBvIFxAjMCOCsApfTAtjnAgzbBrYH4QebwgLexALnywLy0AL40AKI0gL85QLq5gLo5wIA	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
19802	Shadow Word: Dank	AAECAf0EBO0EuAjQwQK50QINigHAAZwCyQOrBMsE5gT4B5KsAoGyAsHBApjEAtrFAgA=	AAECAf0GBpME8gWFuAKX0wKd4gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAa0GAt7EAtDnAg4IjQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAvzqAtfrAgA=	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
19246	Skillstone	AAECAc2xAgTDAb8Io7YCotMCDXHAAbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wIA	AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==	AAECAa0GBI0I4b8CoM4C0OcCDQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAvzqAtfrAgA=	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
20530	Principia Panthers	AAECAY0WBqsEo7YC67oCm8sC3s0CotMCDHG7ApUD5gSWBewF17YCh70CwcECmMQCj9MC0eECAA==	AAECAZ/HAgShBrW7AsrDAr7IAg34AuUEjQilCdEK8gyCtQK6uwLwuwLRwQLYwQLL5gL86gIA	AAECAf0GCooBkwTbBuCsAoivAsnCApfTAp3iAtjnAtvpAgr3BLYH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
20530	Principia Panthers	AAECAY0WBqsEo7YC67oCm8sC3s0CotMCDHG7ApUD5gSWBewF17YCh70CwcECmMQCj9MC0eECAA==	AAECAZ/HAgShBrW7AsrDAr7IAg34AuUEjQilCdEK8gyCtQK6uwLwuwLRwQLYwQLL5gL86gIA	AAECAf0GCooBkwTbBuCsAoivAsnCApfTAp3iAtjnAtvpAgr3BLYH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
19230	EZ Clap	AAECAcn1AgTyBcwIl9MC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAZ/HAgThvwKmzgLQ5wL86gINCI0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzALL5gLX6wIA	AAECAY0WBMAB7gKrBKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
19951	the444Pack-A+K	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAYoWBoAHqKsChbgC6dIChtMC8uoCDI0BqAK1A8kElwjbCf4M+LEC3dIC39IC49IC4eMCAA==	AAECAY0WBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
20250	Con-Men: The Return	AAECAf0GBooHzAjgrALPxwKX0wLY5wIM2wa2B8QIm8IC3sQC38QC58sCrs0C+NACiNIC/OUC6OcCAA==	AAECAY0WAr8IotMCDnG7ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAZ/HAgSNCOG/AqDOAtDnAg0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzAKmzgLL5gLX6wIA	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
19340	Tinyfin Terrors	AAECAf0EBk3AAasEvwijtgKi0wIMcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wIA	AAECAa0GAqUJ1goO+ALlBI0I0QryDIK1ArW7Arq7AvC7AtHBAtjBAsrDAsvmAvzqAgA=	AAECAcn1AgTgrAKX0wLY5wLb6QINigHbBrYHzAjexALnywKuzQLy0AL40AKI0gL85QLq5gLo5wIA	AAECAaToAgLyBbnBAg7FA9sDpwWvB6cIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA
19225	Coin Hero Power	AAECAZ/HAgShBqIJtbsCvsgCDfgC5QSNCKUJ0QryDIK1Arq7AvC7AtHBAtjBAsrDAsvmAgA=	AAECAf0EAssEotMCDnG7ApUDqwSWBewFo7YC17YC67oC2bsCh70CwcECmMQCj9MCAA==	AAECAYO6AgSyAq8E7QXJvwINtAGMAs0DvQSbBYgHpAfdCIYJ9bsCgcIC3NEC2+MCAA==	AAECAaToAgLZrgK5wQIOxQPbA6cFrwenCLEI06oC07wCs8ECncICscIC48sC+NIC1uUCAA==
18839	Utah Esports - White	AAECAc2xAgjFBO0F7AfXtgKhtwKgzgKb0wKj6wILTYoBwAHJA6sEo7YCwcEClscC1eEC1+ECluQCAA==	AAECAcn1AgbgrAKgzgL40AKX0wLq5gLY5wIMigHbBrYHxAibwgLKwwLexALnywLy0AKI0gL85QLo5wIA	AAECAZ/HAgKlCdYKDvgC5QSNCNEK8gyCtQK1uwK6uwLwuwLRwQLYwQLKwwLL5gL86gIA	AAECAaToAgLZrgK5wQIOxQPbA6cFrwenCLEI06oC07wCs8ECncICscIC48sC+NIC1uUCAA==
20261	Jeepers Creepers	AAECAf0EBMABqwS/CKLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBO0F8gWX0wLb6QINkwT3BLYH4QfECN7EAufLAvLQAvjQAojSAovhAvzlAujnAgA=	AAECAZ/HAgiiCaUJqKsChbgCtbsCws4C6NACkNMCC9MK1wqhrAK3uwLovwLqvwLRwQLlzALmzAK0zgLj6QIA	AAECAaToAgqkA88G+gaPCfsM4KwC5q4CucECoM4CjtMCCvsB3AP0BfYH2a4Cm8IC38QCiMcC+NIC6uYCAA==
19834	Coinflipper Penguins	AAECAf0GCIoBkwTECOCsAsnCApfTAp3iAtvpAgv3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAZ/HAgahBqIJpQm1uwLKwwK/5QIM+ALlBI0I0QryDIK1Arq7AvC7AtHBAtjBAsvmAvzqAgA=	AAECAf0EDMABxQTsB/sMobcC6boCwcEC38QCm8sCoM4Cm9MCo+sCCU2KAckDo7YCysMClscC1eEC1+ECluQCAA==	AAECAaToAgr6Bo8J+wzgrALmrgK5wQLKwwKgzgKO0wLe0wIK+wHcA/QF9gfZrgKbwgLfxAKIxwL40gLq5gIA
18659	FantasticMemetastic	AAECAcn1AgSAxwKUxwK40AKX0wIN9wTbBs4HzAjzDK+sAtSzAry2AsrDApHHAufLApLNAqLNAgA=	AAECAQcIigeQB7jDAsbDAqDOAp/TAs/lAv3rAgtL+wGQA6IEkQb/B7II+wyCrQLSrgKGsAIA	AAECAR8GgAfFCKirAoW4AunSAobTAgyNAagCtQPJBJcI2wn+DPixAt3SAt/SAuPSAuHjAgA=	AAECAaToAgrtBa8H3QrZrgLnugKdvQKzwQL40gKO0wLj4wIK+wHcA/IF9AX2B/q/At/EAojHAuPLAu3SAgA
18811	Purdue PogChamps	AAECAZ/HAgSKB+G/AtDnAvzqAg0IjQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAf0EBsABvwijtgLrugLZuwKi0wIMcbsClQOrBOYElgXsBde2Aoe9AsHBApjEAo/TAgA=	AAECAcn1AgTJwgKX0wKd4gLb6QINigGTBPcEtgfECN7EAufLAvLQAvjQAojSAovhAvzlAujnAgA=	AAECAaToAgS7A68Erwe5wQINxQPbA6cFpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=
19270	Deepa Chok	AAECAf0EBMMBvwjZuwKi0wINcbsClQOrBOYElgXsBaO2Ate2Aoe9AsHBApjEAo/TAgA=	AAECAcn1AgSTBNsGl9MC2+kCDfcE8gW2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAa0GAuG/AtDnAg4IjQjyDIK1Arq7AvC7AtjBAtnBAsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAaToAgSvBPIF2a4CucECDdsDpwWvB6cIsQjTqgLTvAKzwQKdwgKxwgLjywL40gLW5QIA
20382	UMF eSports B	AAECAY0WBMAB5gS/CKLTAg1xuwKVA6sElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAf0GBpME2wbgrAKX0wLq5gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAa0GBo0I4b8C6r8C2cEC0OcC/OoCDAjyDIK1Arq7AvC7AuvCAsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAaToAgSvBPIFucECr8ICDcUD2wOnBacI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==
20108	Fun and Interactive	AAECAcn1AgaTBOCsAsnCApfTAp3iAtvpAgyKAfcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA=	AAECAZ/HAgShBqIJpQnKwwIN+ALlBI0I0QryDIK1ArW7Arq7AvC7AtHBAtjBAsvmAvzqAgA=	AAECAf0ECMUE4KwCubICwcECysECoM4Cm9MC8tMCC02KAcAByQPsB9/EApbHAtXhAtfhApbkAurmAgA=	AAECAaToAgTFA/IFrwe5wQIN2wOnBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA
20338	EZ ENGINEERS	AAECAa0GBJAHsLwC4b8Cm8sCDQjhBI0I8gyCtQK6uwLwuwLKwwKZyALKywLOzALL5gLX6wIA	AAECAf0EBMAB7gKhtwKi0wINcbsClQOrBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAf0GBooB2wbMCOCsAsW8ApfTAgy2B8QIm8IC3sQC38QC58sC8tAC+NACiNIC/OUC6uYC6OcCAA==	AAECAaToAgTFA68E9QW5wQIN2wOnBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA
18907	UNBois	AAECAcn1AgbECMnCApfTAp3iAtjnAtvpAgyTBPcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA=	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAaToAgTFA68HucEC1uUCDdsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA
19847	NSAD Yellow	AAECAf0GBvIF2wbJwgKX0wKd4gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAa0GCpcCogmlCairAoW4Are7AsLOAujQApDTAuPpAgrTCtcKoawCtbsC6L8C6r8C0cEC5cwC5swCtM4CAA==	AAECAc2xAgTDAasEvwii0wINcbsClQPmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAaToAgTFA6cFucECt+kCDdsD4wXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA
20091	Wildcats	AAECAf0EBsABqwS/COu6Atm7AqLTAgxxuwKVA+YElgXsBaO2Ate2Aoe9AsHBApjEAo/TAgA=	AAECAa0GApAH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAf0GBtsG4KwCycICl9MCneIC2+kCDIoB9wS2B+EH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==	AAECAaToAgTFA9wDpwW5wQIN2wPyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA
19911	Top Deck Titans	AAECAf0EBqsE8gW/CKO2Aq/CAqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA	AAECAa0GAooBobcCDgjyBfIMqrICgrUCursC8LsCysMCmcgCyssCzswCy+YC0OcC1+sCAA	AAECAf0GBu0F8gWX0wKL4QKd4gLb6QIMkwT3BLYH4QfECN7EAufLAvLQAvjQAojSAvzlAujnAgA	AAECAaToAgTyBdmuArnBArjHAg3FA9sDpwWnCLEI06oC07wCs8ECncICscIC48sC+NIC1uUCAA
19253	Tyrantus	AAECAcn1AgiKAfIFigfECMwI4KwCl9MC2OcCC9sGtgebwgLexALnywKuzQLy0AL40AKI0gL85QLo5wIA	AAECAZ/HAgLyBdDnAg4IjQjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAsvmAvzqAtfrAgA=	AAECAaToAgTFA68EucEC1uUCDdsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAc2xAgbAAasEvwijtgLZuwKi0wIMcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wIA
19415	RazakusNerfPogChamp	AAECAcn1AgbgrALJwgKX0wKd4gLY5wLb6QIMkwT3BLYHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAaToAgavBPIFrwezwQK5wQLW5QIMxQPbA6cFpwixCNOqAtmuAtO8Ap3CArHCAuPLAvjSAgA=	AAECAZ/HAgaiCdMKqrICkrQCoM4CkNMCDAiQAvIMgrUCtbsCt7sCursC4b8C6r8C0cECy+YC/OoCAA==	AAECAc2xAgbAAasEvwijtgLZuwKi0wIMcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wIA
19197	UA Crimson	AAECAZ/HAgaKB+G/AtnBAqDOAtDnAvzqAgwIjQjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAsvmAtfrAgA=	AAECAaToAgjyBfQFu68CucECg8cC1uUCteYCt+cCC6cF9QXZB7EI2a4C/68CuMcC2ccC48sC+NICieYCAA==#	AAECAcn1AgbyBcwI4KwCoM4C+NACl9MCDNsGtgfECJvCAt7EAt/EAufLAq7NAvLQAojSAvzlAujnAgA=#	AAECAc2xAgbFBOwHobcCoM4Cm9MCo+sCDE2KAckD+wyjtgLKwwLfxAKWxwLb0wLV4QLX4QKW5AIA
20409	Extroadinary	AAECAf0GCMQIzAjgrALKwwKgzgLCzgKX0wLY5wILigHbBrYHm8IC3sQC58sC8tAC+NACiNIC/OUC6OcCAA==	AAECAa0GCKIJpQmoqwKFuAK3uwLqvwLCzgLo0AIL0grTCtcKoawCp6wC6L8C0cEC5cwC5swCtM4C4+kCAA==	AAECAZ8FCPoG+wzgrALmrgK5wQLKwwKO0wLj4wILigH7AdwD9AX2B9muApvCAt/EAojHAvjSAurmAgA=	AAECAc2xAgjAAcUE+Ae5sgLKwwKgzgKb0wLy0wILTYoByQPsB8HBAt/EApbHAtXhAtfhApbkAurmAgA=
18655	P O O L B O Y S	AAECAcn1AgbyBcQIzAjgrAKX0wLY5wIM2wa2B+EHm8IC3sQC58sC8tAC+NACiNIC/OUC6uYC6OcCAA==	AAECAaToAgLFA7nBAg7bA6cF8gWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC1uUCAA==	AAECAa0GCKIJpQmoqwKFuAK3uwLovwLCzgLo0AIL0grTCtcKp6wCtbsC6r8C0cEC5cwC5swCtM4C4+kCAA==	AAECAc2xAgrFBOCsArmyAsHBAsrBAsrDAqDOApvTAvLTAsPqAgpNigHAAckD7AffxAKWxwLV4QLX4QLq5gIA
19307	SpartanX	AAECAcn1AgaTBPIF2wbgrAKX0wLb6QIMigH3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAaToAgbyBd0Knb0CucECjtMC4+MCDPsB3AP0BfYH2a4C+r8Cs8EC38QCiMcC48sC7dIC+NICAA==	AAECAZ/HAgLyBYoHDvgC5QSNCNEK8gyCtQK1uwK6uwLwuwLRwQLYwQLKwwLL5gL86gIA	AAECAc2xAgRxwwHtBaLTAg27ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA
20084	U of A	AAECAQcE7QXfxAKgzgKf0wINS5AD1AT8BJEG+Af/B/sMxsMCzM0Cjs4C8dMCz+cCAA==	AAECAaIHBrIC7QKvBL0E7QXb4wIMtAGMAssDzQObBYgHpAfdCIYJ9bsCgcIC3NECAA==	AAECAf0GCJME8gXECMnCAt7EApfTAp3iAtvpAguKAfcEtgfhB+fLAvLQAvjQAojSAovhAvzlAujnAgA=	AAECAc2xAgTAAasEvwii0wINcbsClQPmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA
19893	Clemson Tigers	AAECAYsWBLsDpwXjvgK5wQINxQPbA68HpwixCNOqAtmuAtO8ArPBAp3CArHCAuPLAvjSAgA=	AAECAZ/HAgScAqEGpQm1uwIN+ALlBI0I0QryDIK1Arq7AvC7AtHBAtjBAsrDAsvmAvzqAgA=	AAECAcn1AgTyBcQIl9MC2+kCDYoBkwT3BLYH4QfexALnywLy0AL40AKI0gKL4QL85QLo5wIA	AAECAc2xAgzAAcUE7Af7DKG3AsHBAt/EApvLAqDOApvTAtvTAqPrAglNigHJA6O2AsrDApbHAtXhAtfhApbkAgA=
19907	GreenMountainGiants	AAECAZ8FCLsD9AX1BdmuArnBAoPHArXmArfnAgunBdkHsQi7rwL/rwK4xwLZxwLjywL40gLW5QKJ5gIA	AAECAR8ErwSIrwL4sQLR4QINqAK1A7sD2QfrB7EI2wmBCv4MubQC6rsCjsMCi+UCAA==	AAECAf0EBsABqwS/CKO2AsbBAqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAcn1AgaKAeCsAoW4Av2/ApfTAtjnAgzbBrYHysMC3sQC38QC58sC8tAC+NACiNIC/OUC6uYC6OcCAA==
20566	Gravy Train	AAECAc2xAgS/CNm7ApvTAqLTAg1xuwKVA+YElgXsBaO2Ate2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAYsWAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAa0GAooH0OcCDgiNCPIMgrUCursC8LsC2cECysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAcn1AgaKB8QIycICl9MCneIC2+kCDJME9wS2B+EH3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
18963	Mags	AAECAa0GBIoH4b8C2cEC0OcCDQiNCPIMgrUCursC8LsCysMCmcgCyssCzswCy+YC/OoC1+sCAA==	AAECAZ8FBK8E8gWvB7nBAg3FA9sDpwWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NICAA==	AAECAf0ECsUE8gXgrAK5sgLBwQLKwQLfxAKgzgKb0wLy0wIKTYoBwAHJA+wHlscC1eEC1+ECluQC6uYCAA==	AAECAcn1AgaTBMwIycICl9MCneIC2+kCDPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
18873	SLOSTONE	AAECAaToAgaiAq8E9AXXBt/EArfpAgz7AacF4wWxCLO7ApW8Avm/ApvLAuPLAvfQAvjSArfnAgA=	AAECAZ/HAgTyBZAHoM4C0OcCDQiNCPIMgrUCursC8LsC4b8CysMCmcgCyssCzswCy+YC1+sCAA==	AAECAf0EAvIFotMCDnG7ApUDqwTmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAcn1AgaTBOCsAsnCApfTAp3iAtvpAgyKAfcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA=
19306	UNCG Spartan	AAECAYsWAsUDucECDtsDpwXyBacIsQjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gLW5QIA	AAECAZ/HAgaQAooH4b8C2cEC0OcC/OoCDAiNCPIMgrUCursC8LsCysMCmcgCyssCzswCy+YC1+sCAA	AAECAf0EBMABo7YC67oCm8sCDXG7ApUDqwTmBJYF7AXXtgKHvQLBwQKYxAKP0wLR4QIA	AAECAcn1AgbbBuCsAsLOApfTAurmAtvpAgyKAfcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA
19904	Cubelock is Bad	AAECAf0EBMABqwTrugKi0wINccMBuwKVA+YElgXsBaO2Ate2Aoe9AsHBApjEAo/TAgA=	AAECAa0GAqUJ4b8CDvgC5QSNCNEK8gyCtQK1uwK6uwLwuwLRwQLYwQLZwQLL5gL86gIA	AAECAZ8FAq8EucECDqcF1AXyBfUFrwfZB7EI2a4CiMcCuMcC48sClc4C+NIC1uUCAA==	AAECAcn1AgbECMwI4KwCoM4Cl9MC2OcCDPIF2wa2B5vCAt7EAufLAvLQAvjQAojSAvzlAurmAujnAgA=
18633	CU Ravens Black	AAECAY0WBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAYsWArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAZ/HAgThvwKZyALCzgLQ5wINCI0I8gyCtQK6uwLwuwLZwQLKwwLKywLOzAKmzgLL5gLX6wIA	AAECAcn1AgbECOCsAsnCApfTAp3iAtvpAgyTBPcEtgfhB97EAufLAvLQAvjQAojSAovhAvzlAujnAgA=
18708	Burrowing Miners	AAECAZ/HAgLhvwLQ5wIOCI0I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzALL5gL86gLX6wIA	AAECAaToAgKvBLnBAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAc2xAgSrBPIF2bsCotMCDXG7ApUD5gSWBewFo7YC17YC67oCh70CwcECmMQCj9MCAA==	AAECAcn1AgbyBcQIzAjgrAKX0wLY5wIM2wa2B+EHm8IC3sQC58sC8tAC+NACiNIC/OUC6uYC6OcCAA==
19451	CCSU Blue	AAECAY0WBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAaIHBsgD7QX8wQKxzgKA0wK77wIMtAHEAe0CywPNA5sFiAf4B6mvAqnNAuXRAtvjAgA=	AAECAa0GBqIJpQmoqwKFuALCzgKQ0wIM0wrXCqGsAre7Aui/Auq/AtHBAuXMAubMArTOAujQAuPpAgA=	AAECAcn1AgbyBcwIycICl9MCneIC2+kCDJME9wS2B8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
20225	The Dawkness	AAECAf0EBsABqwS/CKO2Atm7AqLTAgxxuwKVA+YElgXsBde2Auu6Aoe9AsHBApjEAo/TAgA=	AAECAaToAgb0BbnBAoPHAtblArXmArfnAgynBfUF2QexCNmuAruvAv+vArjHAtnHAuPLAvjSAonmAgA=	AAECAa0GBgiqsgLhvwKbywLKywLQ5wIMjQjyDIK1Arq7AvC7AtnBAsrDApnIAs7MAsvmAvzqAtfrAgA=	AAECAcn1AgbyBeCsApfTAurmAtjnApfoAgyKAdsGtgfECJvCAt7EAufLAvLQAvjQAojSAvzlAujnAgA=
20621	French Bear Claws	AAECAYO6AgjIA6gI3QiGCYHCArHOAoDTArvvAgu0AcQB7QLLA80DiAf4B6mvAqnNAuXRAtvjAgA	AAECAa0GBIoH4b8CoM4C0OcCDQiNCPIMgrUCursC8LsCysMCmcgCyssCzswCy+YC/OoC1+sCAA	AAECAf0EBMABqwTZuwKi0wINcbsClQPmBJYF7AWjtgLXtgLrugKHvQLBwQKYxAKP0wIA	AAECAcn1AgbyBeCsAqDOAvjQApfTAtjnAgzbBrYHxAibwgLKwwLexALfxALnywLy0AKI0gL85QLo5wIA
20474	FSU Hungry Crab Legs	AAECAa0GBqIJpQmoqwKFuALCzgKQ0wIM0wrXCqGsAre7Aui/Auq/AtHBAuXMAubMArTOAujQAuPpAgA=	AAECAf0ECk3FBO0FigfsB6O2AqG3AqDOApvTAqPrAgqKAcAByQPBwQLKwwLfxAKWxwLV4QLX4QKW5AIA	AAECAYsWArnBAq/CAg7FA9sDpwXyBa8HpwjTqgLZrgLTvAKzwQKdwgKxwgLjywL40gIA	AAECAcn1AgiKAaMB8gWKB+CsAqDOAvjQApfTAgvbBrYHzAibwgLfxALnywKuzQLy0AKI0gLq5gLo5wIA
20375	Trojans	AAECAZICBK6rApS9ApnTAoTmAg1AX4UI5Ai0uwLNuwLLvALdvgKgzQKHzgKY0gKe0gLb0wIA	AAECAR8IhwSAB8UIqKsChbgC6dIChtMC8uoCC40BqAK1A8kElwjbCf4M+LEC3dIC39IC49ICAA==	AAECAaToAganBfQFucECg8cCiMcCt+cCDPUFrwfZB7EI2a4Cu68CuMcC2ccC48sC+NIC1uUCieYCAA==	AAECAcn1AgiKAd4F7QXMCOCsAqDOAvjQApfTAgvbBrYHxAibwgLexALnywLy0AKI0gL85QLq5gLo5wIA
